"Year","PlotID","Site","Trans","Plot","TreeID","BAI","CoreID","Pith","Pith.Yr","Inner","Outer","Bark","Use","Notes","Pith.offset","Tree","Spp","Genus","Canopy","Live","Age","BA.m2ha","BAI.filled","BA.tree","Stems","Density.Ha","BAI.filled.plot","BA.plot","BA.m2ha.plot","Density.ha.plot","Stems.plot","BAI.m2ha.plot","BA.m2ha.plot.live","RelBA","Site.Trans","Latitude","Longitude","elev","flow","TPI","sol","sol.lag","Anomaly","Tavg","Precip.PRISM","Tavg.PRISM","Precip.PRISM.sum","BA.tree.cm2"
2007,"HIKB3","HIK","B",3,"HIKB333",59.21902,"HIKB333HI","N",1930,1936,2012,"Y","Y","1977 missing",6,33,"ACRU","Acer","I","LIVE",77,0.1065663,59.21902,3347.983,1,31.83099,13312.74,11640.07,15.11613,1050.423,33,0.4237575,26.67918,0.02596074,"HIKB",38.57215,-79.15678,907.026304870965,0.0383948469006721,0.238507177827566,99481.9866625328,99481.9866625328,0.440197489816406,10.0497926634468,84.8658334096273,9.66249985496203,1018.39000091553,33.47983
2007,"HIKB4","HIK","B",4,"HIKB409",12.09764,"HIKB409HI","N",1934,1937,2012,"Y","Y","2011, 1977 missing",3,9,"ACRU","Acer","U","LIVE",73,0.1031662,12.09764,3241.164,1,31.83099,15965.57,8596.552,20.32163,732.1127,23,0.5081998,24.40162,0.01599407,"HIKB",38.57218,-79.15804,926.122354497354,0.0149162946428571,0.263103505291007,99349.0159928188,99349.0159928188,0.440197489816406,9.89234092417986,84.8658334096273,9.66249985496203,1018.39000091553,32.41164
2007,"HIKB4","HIK","B",4,"HIKB413",158.8345,"HIKB413HI","Y",1920,1921,2012,"Y","Y","1931 missing",1,13,"ACRU","Acer","I","LIVE",87,0.304529,158.8345,9567.357,1,31.83099,15965.57,8596.552,20.32163,732.1127,23,0.5081998,24.40162,0.04721175,"HIKB",38.57218,-79.15804,926.122354497354,0.0149162946428571,0.263103505291007,99349.0159928188,99349.0159928188,0.440197489816406,9.89234092417986,84.8658334096273,9.66249985496203,1018.39000091553,95.67357
2007,"HIKB4","HIK","B",4,"HIKB420",54.3845,"HIKB420HI","N",1930,1933,2008,"Y","N","poor corr w/ master",3,20,"ACRU","Acer","U","LIVE",77,0.08268611,54.3845,2597.741,1,31.83099,15965.57,8596.552,20.32163,732.1127,23,0.5081998,24.40162,0.012819,"HIKB",38.57218,-79.15804,926.122354497354,0.0149162946428571,0.263103505291007,99349.0159928188,99349.0159928188,0.440197489816406,9.89234092417986,84.8658334096273,9.66249985496203,1018.39000091553,25.97741
2007,"HIKC2","HIK","C",2,"HIKC202",416.9029,"HIKC202HI","N",1809,1815,2012,"Y","Y","dots off on core",6,2,"BELE","Betula","C","LIVE",198,2.690665,416.9029,84532.35,1,31.83099,16420.42,12154.49,33.84308,859.4367,27,0.5226781,36.60911,0.4139596,"HIKC",38.57435,-79.15297,834.35688225539,0.0919242537313433,-0.101844941956882,103197.005746313,103197.005746313,0.440197489816406,10.7684246063576,84.8658334096273,9.66249985496203,1018.39000091553,845.3235
2007,"HIKC2","HIK","C",2,"HIKC206",58.6522,"HIKC206HI","Y",1969,1970,2012,"Y","N","poor corr w/ master",1,6,"BELE","Betula","I","LIVE",38,0.1510139,58.6522,4744.39,1,31.83099,16420.42,12154.49,33.84308,859.4367,27,0.5226781,36.60911,0.02323354,"HIKC",38.57435,-79.15297,834.35688225539,0.0919242537313433,-0.101844941956882,103197.005746313,103197.005746313,0.440197489816406,10.7684246063576,84.8658334096273,9.66249985496203,1018.39000091553,47.4439
2007,"HIKC3","HIK","C",3,"HIKC313",283.7518,"HIKC313HI","N",1972,1974,2012,"Y","Y","2011 missing",2,13,"ACRU","Acer","I","LIVE",35,0.4727103,283.7518,14851.09,1,31.83099,22347.91,11409.67,18.70841,1082.254,34,0.711356,22.45423,0.1834066,"HIKC",38.57377,-79.15203,823.694881398252,0.0948026966292135,-0.157126508531003,103834.095874169,103834.095874169,0.440197489816406,11.0156982017607,84.8658334096273,9.66249985496203,1018.39000091553,148.5109
2007,"HIKC4","HIK","C",4,"HIKC405",36.39025,"HIKC405HI","N",1972,1977,2012,"Y","Y","2011, 2003 missing",5,5,"ACRU","Acer","I","LIVE",35,0.4296443,36.39025,13498.09,1,31.83099,21330.58,12869.72,14.88375,1305.071,41,0.6789736,21.39434,0.3955533,"HIKC",38.57328,-79.15099,812.190677264448,0.0977666915052161,-0.108761798310979,104810.007774552,104810.007774552,0.440197489816406,11.2781910484504,84.8658334096273,9.66249985496203,1018.39000091553,134.9809
2007,"HIKC4","HIK","C",4,"HIKC406",41.8907,"HIKC406HI","N",1971,1973,2012,"Y","Y","2003, 1990 missing",2,6,"ACRU","Acer","U","LIVE",36,0.1064358,41.8907,3343.882,1,31.83099,21330.58,12869.72,14.88375,1305.071,41,0.6789736,21.39434,0.09799039,"HIKC",38.57328,-79.15099,812.190677264448,0.0977666915052161,-0.108761798310979,104810.007774552,104810.007774552,0.440197489816406,11.2781910484504,84.8658334096273,9.66249985496203,1018.39000091553,33.43882
2007,"HIKC4","HIK","C",4,"HIKC417",705.0714,"HIKC417HI","Y",1971,1972,2012,"Y","Y","1999 missing",1,17,"ACRU","Acer","C","LIVE",36,0.4574351,705.0714,14371.19,1,31.83099,21330.58,12869.72,14.88375,1305.071,41,0.6789736,21.39434,0.421139,"HIKC",38.57328,-79.15099,812.190677264448,0.0977666915052161,-0.108761798310979,104810.007774552,104810.007774552,0.440197489816406,11.2781910484504,84.8658334096273,9.66249985496203,1018.39000091553,143.7119
2007,"HIKC4","HIK","C",4,"HIKC421",341.8924,"HIKC421HI","N",1971,1973,2012,"Y","Y","2011, 2003 missing",2,21,"ACRU","Acer","C","LIVE",36,0.3106294,341.8924,9759.013,1,31.83099,21330.58,12869.72,14.88375,1305.071,41,0.6789736,21.39434,0.2859819,"HIKC",38.57328,-79.15099,812.190677264448,0.0977666915052161,-0.108761798310979,104810.007774552,104810.007774552,0.440197489816406,11.2781910484504,84.8658334096273,9.66249985496203,1018.39000091553,97.59013
2007,"HNKA1","HNK","A",1,"HNKA113",1284.434,"HNKA113HI","N",1908,1912,2012,"Y","Y","break at 1927",4,13,"QUPR","Quercus","C","LIVE",99,2.105285,1284.434,66141.53,1,31.83099,16824.64,9795.706,29.51091,509.2958,16,0.535545,29.74902,0.3855124,"HNKA",38.31762,-79.23926,941.822005663835,0.00808313343328336,0.197661585873733,110253.19323235,110253.19323235,0.440197489816406,10.1146977592945,76.1033331044515,10.8795834382375,913.239997253418,661.4153
2007,"HNKA3","HNK","A",3,"HNKA321",717.7163,"HNKA321HI","N",1927,1929,2012,"Y","Y","cored twice",2,21,"NYSY","Nyssa","C","LIVE",80,0.5402126,717.7163,28688.93,1,18.8349,30556.54,15176.98,23.49506,640.3868,34,0.5755295,25.49679,0.1095609,"HNKA",38.31877,-79.2409,952.354604604605,0.00617837837837838,0.287183016349687,106063.970434641,106063.970434641,0.440197489816406,9.52013614967517,76.1033331044515,10.8795834382375,913.239997253418,286.8893
2007,"HNKA3","HNK","A",3,"HNKA323",160.4352,"HNKA323HI","N",1938,1942,2012,"Y","N","poor corr",4,23,"NYSY","Nyssa","I","LIVE",69,0.147278,160.4352,7821.454,1,18.8349,30556.54,15176.98,23.49506,640.3868,34,0.5755295,25.49679,0.02986954,"HNKA",38.31877,-79.2409,952.354604604605,0.00617837837837838,0.287183016349687,106063.970434641,106063.970434641,0.440197489816406,9.52013614967517,76.1033331044515,10.8795834382375,913.239997253418,78.21454
2007,"HNKA3","HNK","A",3,"HNKA329",489.2167,"HNKA329HI","N",1911,1917,2012,"Y","Y","switch sides measuring at 1937 b/c of scar",6,29,"ACRU","Acer","C","LIVE",96,1.986366,489.2167,105489.5,1,18.8349,30556.54,15176.98,23.49506,640.3868,34,0.5755295,25.49679,0.4028563,"HNKA",38.31877,-79.2409,952.354604604605,0.00617837837837838,0.287183016349687,106063.970434641,106063.970434641,0.440197489816406,9.52013614967517,76.1033331044515,10.8795834382375,913.239997253418,1054.895
2007,"HNKB1","HNK","B",1,"HNKB117",175.2975,"HNKB117HI","Y",1910,1911,2012,"Y","Y","1986 missing",1,17,"ACRU","Acer","I","LIVE",97,0.2539303,175.2975,11490.06,1,22.10485,13015.43,13496.49,21.96399,464.2019,21,0.2877043,31.22543,0.03102321,"HNKB",38.31586,-79.22329,829.397015920647,0.0137903225806452,0.00899183129115747,104564.560668894,104564.560668894,0.440197489816406,9.25679327797027,73.3575001271566,11.0979164441427,880.290001525879,114.9006
2007,"HNKB2","HNK","B",2,"HNKB228",9.16379,"HNKB228HI","Y",1929,1930,2012,"Y","N","poor corr, possible -9 shift",1,28,"NYSY","Nyssa","U","LIVE",78,0.04331101,9.16379,1959.774,1,22.10485,23425.18,11400.27,21.47932,707.3553,32,0.5178101,24.39005,0.01025107,"HNKB",38.31543,-79.22434,837.302112029385,0.0125675432006011,0.0698096669171058,105240.191580145,105240.191580145,0.440197489816406,9.32199833962734,73.3575001271566,11.0979164441427,880.290001525879,19.59774
2007,"HNKB3","HNK","B",3,"HNKB348",16.08755,"HNKB348HI","Y",1918,1919,2012,"Y","N","poor corr",1,48,"NYSY","Nyssa","U","LIVE",89,0.08181774,16.08755,2570.46,1,31.83099,6195.043,3231.14,10.28472,604.7888,19,0.1971943,11.14348,0.03452605,"HNKB",38.31529,-79.22547,843.712810261536,0.0130877811094453,0.131486340163251,105698.576686842,105698.576686842,0.440197489816406,9.33406586059297,73.3575001271566,11.0979164441427,880.290001525879,25.7046
2007,"HNKC3","HNK","C",3,"HNKC301",28.68879,"HNKC301HI","N",1933,1935,2011,"Y","Y","2010 & 2011 very small",2,1,"NYSY","Nyssa","U","LIVE",74,0.1081959,28.68879,2175.23,1,49.73592,6884.435,5229.507,10.91949,1094.19,22,0.3424037,16.02322,0.01537431,"HNKC",38.32188,-79.22275,717.66103239705,1.24081275167785,-0.118992874306069,95529.5060104499,95529.5060104499,0.440197489816406,8.94261859899181,73.3575001271566,11.0979164441427,880.290001525879,21.7523
2007,"HNKC3","HNK","C",3,"HNKC312",88.18521,"HNKC312HI","Y",1976,1977,2012,"Y","Y","1992 missing",1,12,"ACRU","Acer","U","LIVE",31,0.09747834,88.18521,1959.758,1,49.73592,6884.435,5229.507,10.91949,1094.19,22,0.3424037,16.02322,0.01385137,"HNKC",38.32188,-79.22275,717.66103239705,1.24081275167785,-0.118992874306069,95529.5060104499,95529.5060104499,0.440197489816406,8.94261859899181,73.3575001271566,11.0979164441427,880.290001525879,19.59758
2007,"IRNA1","IRN","A",1,"IRNA108",221.7179,"IRNA108HI","N",1916,1918,2012,"Y","Y","cores reversed?",2,8,"QURU","Quercus","C","LIVE",91,1.312575,221.7179,41237.04,1,31.83099,6797.988,4822.472,14.0199,286.4789,9,0.2163867,56.52049,0.285686,"IRNA",36.7531,-81.30619,1242.08090862685,0.0078677641653905,0.116470988599636,108315.822059197,108315.822059197,0.440197489816406,7.80347691434759,76.6516664886475,10.6379167536894,919.819997863769,412.3704
2007,"IRNA3","IRN","A",3,"IRNA306",676.0541,"IRNA306HI","Y",1975,1976,2012,"Y","N","poor correlation with master",1,6,"QURU","Quercus","C","LIVE",32,0.3808486,676.0541,11965.08,1,31.83099,13996.34,6949.272,9.338077,891.2677,28,0.4455175,13.08453,0.1685333,"IRNA",36.75242,-81.30829,1256.67288207748,0.00766620689655172,0.180023414218825,111993.786113204,111993.786113204,0.440197489816406,7.9397442577531,76.6516664886475,10.6379167536894,919.819997863769,119.6508
2007,"IRNB1","IRN","B",1,"IRNB131",652.1421,"IRNB131HI","N",1910,1912,2012,"Y","Y","actually lower; this one measured",2,31,"QUPR","Quercus","C","LIVE",97,0.6776526,652.1421,21289.74,1,31.83099,10999.74,8881.48,14.13688,1050.423,33,0.3501325,21.07345,0.2698,"IRNB",36.7579,-81.3064,1114.83777095067,0.0279629032258065,-0.0795997610513717,94858.1839370496,94858.1839370496,0.440197489816406,6.65054362389116,76.6516664886475,10.6379167536894,919.819997863769,212.8974
2007,"IRNB2","IRN","B",2,"IRNB210",84.96822,"IRNB210HI","N",1915,1917,2012,"Y","N","poor correlation with master",2,10,"QURU","Quercus","C","LIVE",92,0.1541278,84.96822,4842.219,1,31.83099,8489.236,8129.56,12.56685,763.9437,24,0.2702208,18.35966,0.0777663,"IRNB",36.75741,-81.30741,1129.34821049052,0.0256407039020658,-0.05699013857009,94447.430817497,94447.430817497,0.440197489816406,6.51782311830368,76.6516664886475,10.6379167536894,919.819997863769,48.42219
2007,"IRNB3","IRN","B",3,"IRNB333",61.804,"IRNB333HI","Y",1911,1912,2012,"Y","Y","1999 missing",1,33,"NYSY","Nyssa","I","LIVE",96,0.2312095,61.804,7263.888,1,31.83099,8900.486,8320.892,13.18368,891.2677,28,0.2833113,19.76716,0.09758828,"IRNB",36.7567,-81.30802,1151.4676387823,0.0226561013046815,-0.0186855120661668,94878.6782054599,94878.6782054599,0.440197489816406,6.50576082467959,76.6516664886475,10.6379167536894,919.819997863769,72.63888
2007,"IRNC1","IRN","C",1,"IRNC125",98.4173,"IRNC125HI","Y",1913,1914,2012,"Y","Y","B side is clearer in supression",1,25,"QUPR","Quercus","C","LIVE",94,0.4147967,98.4173,13031.63,1,31.83099,16743.42,15364.38,19.90266,1336.902,42,0.5329596,30.27757,0.1388559,"IRNC",36.76212,-81.30692,1000.50974882929,0.0769193103448276,-0.196700723712222,100591.06512654,100591.06512654,0.440197489816406,8.4756226052926,76.6516664886475,10.6379167536894,919.819997863769,130.3163
2007,"MORA1","MOR","A",1,"MORA118",17.23313,"MORA118HI","N",1955,1958,2012,"Y","N","poor correlation w/ master",3,18,"QUPR","Quercus","U","LIVE",52,0.09800431,17.23313,3078.992,1,31.83099,11487.27,10141.52,24.12354,732.1127,23,0.3656511,31.89567,0.01220153,"MORA",37.71746,-80.1106,877.041792547835,0.00779410876132931,0.181940248405504,98238.8672687436,98238.8672687436,0.440197489816406,9.24938014057138,76.1366669718424,11.194583316644,913.640003662109,30.78992
2007,"MORA2","MOR","A",2,"MORA222",44.08935,"MORA222HI","Y",1954,1955,2012,"Y","Y","2002 & 2003 missing",1,22,"BELE","Betula","U","LIVE",53,0.1732917,44.08935,5444.288,1,31.83099,14804.17,9425.474,22.59286,1018.592,32,0.4712314,28.07754,0.05947059,"MORA",37.71701,-80.1116,885.855193328279,0.00741630022744503,0.236500716030663,99339.9315238093,99339.9315238093,0.440197489816406,9.48490004844596,76.1366669718424,11.194583316644,913.640003662109,54.44288
2007,"MORA2","MOR","A",2,"MORA236",487.1491,"MORA236HI","Y",1953,1954,2012,"N","Y","b side measured",1,36,"NYSY","Nyssa","I","LIVE",54,0.4017569,487.1491,12621.96,1,31.83099,14804.17,9425.474,22.59286,1018.592,32,0.4712314,28.07754,0.1378758,"MORA",37.71701,-80.1116,885.855193328279,0.00741630022744503,0.236500716030663,99339.9315238093,99339.9315238093,0.440197489816406,9.48490004844596,76.1366669718424,11.194583316644,913.640003662109,126.2196
2007,"MORB1","MOR","B",1,"MORB147",14.0291,"MORB147HI","N",1963,1966,2012,"Y","N","poor correlation w/ master, but 1966 marker year lines up",3,47,"QURU","Quercus","I","LIVE",44,0.07233382,14.0291,2272.505,1,31.83099,10912.48,7518.363,9.650531,923.0987,29,0.347355,18.16939,0.02484008,"MORB",37.72242,-80.1086,738.07714884696,0.237477735849057,-0.0934381551362639,90337.9040959802,90337.9040959802,0.440197489816406,8.14385432228831,76.1366669718424,11.194583316644,913.640003662109,22.72505
2007,"MORB2","MOR","B",2,"MORB206",46.15667,"MORB206HI","Y",1953,1954,2012,"Y","N","poor correlation w/ master",1,6,"QUPR","Quercus","U","LIVE",54,0.1687343,46.15667,5301.109,1,31.83099,9298.409,7356.538,10.24552,795.7747,25,0.2959775,19.85617,0.06306943,"MORB",37.72218,-80.10972,744.222557399028,0.224869683257919,-0.110315066197415,90798.4192135725,90798.4192135725,0.440197489816406,8.21647952802335,76.1366669718424,11.194583316644,913.640003662109,53.01109
2007,"MORB2","MOR","B",2,"MORB214",1526.568,"MORB214HI","N",1908,1911,2012,"Y","Y","false rings (2) in 1953",3,14,"QUPR","Quercus","C","LIVE",99,2.190883,1526.568,68830.76,1,31.83099,9298.409,7356.538,10.24552,795.7747,25,0.2959775,19.85617,0.8189074,"MORB",37.72218,-80.10972,744.222557399028,0.224869683257919,-0.110315066197415,90798.4192135725,90798.4192135725,0.440197489816406,8.21647952802335,76.1366669718424,11.194583316644,913.640003662109,688.3076
2007,"MORB2","MOR","B",2,"MORB236",94.2576,"MORB236HI","N",1971,1976,2012,"N","Y","bark fell off while polishing",5,36,"ACRU","Acer","I","LIVE",36,0.05432794,94.2576,1706.815,1,31.83099,9298.409,7356.538,10.24552,795.7747,25,0.2959775,19.85617,0.02030667,"MORB",37.72218,-80.10972,744.222557399028,0.224869683257919,-0.110315066197415,90798.4192135725,90798.4192135725,0.440197489816406,8.21647952802335,76.1366669718424,11.194583316644,913.640003662109,17.06815
2007,"MORB2","MOR","B",2,"MORB243",71.81681,"MORB243HI","N",1957,1960,2012,"N","Y","B side dated",3,43,"ACRU","Acer","I","LIVE",50,0.09517213,71.81681,2990.013,1,31.83099,9298.409,7356.538,10.24552,795.7747,25,0.2959775,19.85617,0.0355734,"MORB",37.72218,-80.10972,744.222557399028,0.224869683257919,-0.110315066197415,90798.4192135725,90798.4192135725,0.440197489816406,8.21647952802335,76.1366669718424,11.194583316644,913.640003662109,29.90013
2007,"MORC1","MOR","C",1,"MORC101",53.3744,"MORC101HI","N",1946,1948,2012,"Y","N","poor correlation w/ master",2,1,"NYSY","Nyssa","U","LIVE",61,0.1185977,53.3744,3725.973,1,31.83099,12842.03,9188.485,22.41255,891.2677,28,0.4087746,29.62673,0.02310714,"MORC",37.72533,-80.1077,666.932000337467,0.342753075170843,-0.214565932675266,96596.1255029741,96596.1255029741,0.440197489816406,9.78987171561585,76.1366669718424,11.194583316644,913.640003662109,37.25973
2007,"MORC1","MOR","C",1,"MORC103",9.668251,"MORC103HI","Y",1945,1946,2012,"N","Y","B side dated",1,3,"ACRU","Acer","U","LIVE",62,0.08756416,9.668251,2750.995,1,31.83099,12842.03,9188.485,22.41255,891.2677,28,0.4087746,29.62673,0.01706068,"MORC",37.72533,-80.1077,666.932000337467,0.342753075170843,-0.214565932675266,96596.1255029741,96596.1255029741,0.440197489816406,9.78987171561585,76.1366669718424,11.194583316644,913.640003662109,27.50995
2008,"BLDA4","BLD","A",4,"BLDA408",995.5695,"BLDA408HI","N",1933,1939,2012,"Y","N","poor correlation w/ master",6,8,"QURU","Quercus","C","LIVE",75,0.794264,995.5695,24953.32,1,31.83099,17578.9,10878.62,22.73978,732.1127,23,0.5595537,29.80572,0.2479215,"BLDA",37.91874,-79.84931,1146.93945492662,0.013427320754717,0.17303983228513,127071.01143163,127071.01143163,-0.212607256843668,9.2345101310643,84.3733329772949,9.74875006079674,1012.47999572754,249.5332
2008,"BLDA4","BLD","A",4,"BLDA410",136.2399,"BLDA410HI","Y",1982,1983,2012,"Y","Y","meaured",1,10,"BELE","Betula","I","LIVE",26,0.09457596,136.2399,2971.284,1,31.83099,17578.9,10878.62,22.73978,732.1127,23,0.5595537,29.80572,0.02952094,"BLDA",37.91874,-79.84931,1146.93945492662,0.013427320754717,0.17303983228513,127071.01143163,127071.01143163,-0.212607256843668,9.2345101310643,84.3733329772949,9.74875006079674,1012.47999572754,29.71284
2008,"BLDB1","BLD","B",1,"BLDB133",221.1958,"BLDB133HI","N",1939,1940,2012,"Y","Y","false ring in 1952",1,33,"BELE","Betula","I","LIVE",69,0.2042215,221.1958,6416.008,1,31.83099,18605.15,7688.341,19.70202,827.6057,26,0.5922204,21.65474,0.08473893,"BLDB",37.91899,-79.84276,994.130442091108,0.0321127080181543,0.0212430660615305,119858.064017565,119858.064017565,-0.212607256843668,10.2515490212089,84.3733329772949,9.74875006079674,1012.47999572754,64.16008
2008,"BLDB1","BLD","B",1,"BLDB137",131.3915,"BLDB137HI","Y",1940,1941,2012,"Y","N","poor correlation w/ Master",1,37,"NYSY","Nyssa","U","LIVE",68,0.1993525,131.3915,6263.038,1,31.83099,18605.15,7688.341,19.70202,827.6057,26,0.5922204,21.65474,0.08271858,"BLDB",37.91899,-79.84276,994.130442091108,0.0321127080181543,0.0212430660615305,119858.064017565,119858.064017565,-0.212607256843668,10.2515490212089,84.3733329772949,9.74875006079674,1012.47999572754,62.63038
2008,"BLDB2","BLD","B",2,"BLDB210",1115.996,"BLDB210HI","N",1936,1953,2012,"Y","Y","ring file in 2 parts, 1976-1978 not measured",17,10,"QURU","Quercus","C","LIVE",72,1.041759,1115.996,32728.83,1,31.83099,22326.6,11863.64,22.45889,1177.747,37,0.7106776,33.69809,0.2371632,"BLDB",37.91985,-79.84246,997.512117400419,0.034882641509434,-0.0961635220125708,119731.72392544,119731.72392544,-0.212607256843668,10.3287036405164,84.3733329772949,9.74875006079674,1012.47999572754,327.2883
2008,"BLDB2","BLD","B",2,"BLDB237",2904.037,"BLDB237HI","N",1845,1865,2012,"Y","Y","lots of error on pith est",20,37,"QUPR","Quercus","D","LIVE",163,4.392582,2904.037,138001.3,1,31.83099,22326.6,11863.64,22.45889,1177.747,37,0.7106776,33.69809,1,"BLDB",37.91985,-79.84246,997.512117400419,0.034882641509434,-0.0961635220125708,119731.72392544,119731.72392544,-0.212607256843668,10.3287036405164,84.3733329772949,9.74875006079674,1012.47999572754,1380.013
2008,"BLDC2","BLD","C",2,"BLDC232",257.9724,"BLDC232HI","Y",1941,1943,2012,"Y","Y","can't measure to pith",2,32,"NYSY","Nyssa","U","LIVE",67,0.2004281,257.9724,6296.831,1,31.83099,10448.85,7536.4,18.41364,986.7606,31,0.3325973,20.56592,0.0939954,"BLDC",37.91423,-79.8396,866.701798621617,0.0382064296520424,-0.136115313498066,118509.65576795,118509.65576795,-0.212607256843668,10.5330980127532,84.3733329772949,9.74875006079674,1012.47999572754,62.96831
2008,"BLDC3","BLD","C",3,"BLDC303",493.8442,"BLDC303HI","Y",1934,1935,2012,"Y","N","poor correlation; pull from analysis",1,3,"NYSY","Nyssa","I","LIVE",74,0.2248052,493.8442,7062.682,1,31.83099,19916.45,5921.943,7.406619,1082.254,34,0.6339603,11.03126,0.1896135,"BLDC",37.91517,-79.83977,880.148512355018,0.0388048411497731,-0.113580013447638,119166.485413846,119166.485413846,-0.212607256843668,10.6792079047918,84.3733329772949,9.74875006079674,1012.47999572754,70.62682
2008,"BLDC4","BLD","C",4,"BLDC437",66.84673,"BLDC437HI","N",1932,1934,2009,"Y","Y","dead or broken outside",2,37,"QUPR","Quercus","I","LIVE",76,0.2289543,66.84673,7193.036,1,31.83099,7576.436,6267.315,18.02653,891.2677,28,0.2411654,18.58155,0.1187163,"BLDC",37.91554,-79.83873,868.618903971845,0.0416606334841629,-0.0971803251215027,118333.398439375,118333.398439375,-0.212607256843668,10.6014670874924,84.3733329772949,9.74875006079674,1012.47999572754,71.93036
2008,"FLTB2","FLT","B",2,"FLTB204",37.24672,"FLTB204HI","Y",1953,1954,2013,"Y","N","poor correlation",1,4,"QURU","Quercus","U","LIVE",55,0.06160133,37.24672,1935.323,1,31.83099,11336.33,6889.303,21.4379,923.0987,29,0.3608464,21.93548,0.01798296,"FLTB",37.23649,-80.85878,1006.10094850949,0.0315926067073171,-0.0417407689701902,129249.492407312,129249.492407312,-0.212607256843668,10.4598110375928,80.2966669400533,9.73249980807304,963.560003280639,19.35323
